center,left,right,steering,throttle,brake,speed
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_41_033.jpg,-0.4,0.4698689,0,15.79495
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_41_100.jpg,0,0.6696637,0,16.19213
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_41_173.jpg,0,0.4891275,0,16.51589
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_41_240.jpg,0,0.2501707,0,16.66513
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_41_307.jpg,0,0.06821011,0,16.74287
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_41_378.jpg,0,0,0,16.61831
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_41_446.jpg,0,0,0,16.40013
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_41_515.jpg,0,0.1182027,0,16.26576
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_41_582.jpg,0,0.3049659,0,16.49598
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_41_650.jpg,0,0.4902317,0,16.53118
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_41_719.jpg,0.1,0.7322096,0,17.03634
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_41_791.jpg,0.25,0.8977867,0,17.57753
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_41_862.jpg,0,0.868454,0,18.32007
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_41_934.jpg,0,0.6373306,0,18.89053
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_42_006.jpg,0,0.4575281,0,19.13066
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_42_076.jpg,0,0.212911,0,19.29511
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_42_146.jpg,0,0.03398467,0,19.27321
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_42_217.jpg,0,0,0,19.11582
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_42_287.jpg,0,0,0,18.99586
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_42_356.jpg,0,0,0,18.84181
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_42_426.jpg,0.15,0,0,18.72239
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_42_495.jpg,0,0,0,18.54236
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_42_561.jpg,0,0,0,18.40164
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_42_629.jpg,0,0,0,18.31693
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_42_696.jpg,0,0,0,18.16483
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_42_767.jpg,0.05,0,0,18.02356
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_42_835.jpg,0.25,0,0,17.85967
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_42_905.jpg,0.4,0,0,17.70805
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_42_974.jpg,0,0,0,17.50822
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_43_044.jpg,0,0,0,17.35752
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_43_112.jpg,0,0,0,17.268
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_43_180.jpg,0,0,0,17.1212
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_43_248.jpg,0,0,0,17.01061
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_43_317.jpg,0,0,0,16.87301
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_43_384.jpg,0,0,0,16.77068
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_43_451.jpg,0,0,0,16.6676
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_43_522.jpg,0,0,0,16.53203
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_43_594.jpg,0.15,0,0,16.42247
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_43_665.jpg,0,0,0,16.26434
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_43_736.jpg,0,0,0,16.12777
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_43_803.jpg,0,0,0,16.018
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_43_875.jpg,0,0,0,15.88688
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_43_945.jpg,0,0,0,15.78946
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_44_015.jpg,0.15,0,0,15.65168
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_44_085.jpg,0.3,0.07260372,0,15.53765
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_44_155.jpg,0.5000001,0.309669,0,15.53429
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_44_225.jpg,0,0.3795939,0,15.65714
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_44_293.jpg,0,0.1996189,0,15.85468
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_44_361.jpg,0,0,0,15.84015
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_44_429.jpg,0,0,0,15.5819
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_44_497.jpg,0,0,0,15.17242
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_44_566.jpg,0,0,0,14.95503
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_44_637.jpg,0.15,0.1282565,0,14.7963
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_44_707.jpg,0.3,0.3099567,0,14.79142
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_44_776.jpg,0.5000001,0.5441858,0,14.71971
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_44_846.jpg,0.6500001,0.5308751,0,14.30551
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_44_917.jpg,0,0.2914002,0,14.47094
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_44_988.jpg,0,0.1064651,0,14.22586
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_45_057.jpg,0.15,0,0,13.85362
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_45_127.jpg,0.3,0.1213487,0,13.54756
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_45_198.jpg,0.5000001,0.3631822,0,13.28124
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_45_269.jpg,0.6500001,0.5449221,0,12.93782
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_45_340.jpg,0.8500001,0.772502,0,12.85474
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_45_408.jpg,1,0.9631819,0,13.05125
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_45_476.jpg,1,1,0,13.20655
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_45_545.jpg,0,0.820486,0,13.20929
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_45_616.jpg,0,0.5794065,0,13.31662
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_45_685.jpg,0,0.4021446,0,13.44096
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_45_753.jpg,0,0.2111647,0,13.31001
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_45_823.jpg,0.05,0,0,12.74247
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_45_890.jpg,0.2,0,0,12.38535
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_45_959.jpg,0.4,0.2050786,0,11.90465
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_46_027.jpg,0.5500001,0.3799203,0,11.59689
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_46_094.jpg,0.7500002,0.6134693,0,11.55249
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_46_161.jpg,0,0.4572255,0,11.45935
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_46_231.jpg,0,0.2801572,0,11.38063
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_46_303.jpg,0,0.03467891,0,10.86018
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_46_370.jpg,0,0,0,10.45389
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_46_438.jpg,0,0,0,9.92118
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_46_506.jpg,0,0.08753214,0,9.548268
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_46_577.jpg,0,0.3307126,0,9.240598
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_46_644.jpg,0,0.5033101,0,9.16325
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_46_711.jpg,0,0.4598779,0,9.155636
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_46_782.jpg,0,0.2174743,0,8.960477
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_46_851.jpg,0,0.03925082,0,8.651724
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_46_921.jpg,0,0,0,8.118763
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_46_992.jpg,0,0.08544715,0,7.750408
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_47_063.jpg,0,0.3288167,0,7.459798
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_47_133.jpg,0,0.4986598,0,7.391187
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_47_204.jpg,0,0.738176,0,7.490319
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_47_271.jpg,0,0.9237463,0,7.703644
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_47_341.jpg,0,1,0,8.127638
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_47_412.jpg,0,1,0,8.452313
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_47_483.jpg,0,1,0,8.882867
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_47_553.jpg,0,0.8164638,0,9.135183
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_47_624.jpg,0,0.5755813,0,9.263988
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_47_695.jpg,0,0.3494794,0,9.075654
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_47_765.jpg,-0.15,0.5051532,0,8.933931
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_47_835.jpg,-0.35,0.7435803,0,8.949313
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_47_904.jpg,-0.5000001,0.9232888,0,9.084954
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_47_972.jpg,-0.6500001,1,0,9.449899
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_48_042.jpg,-0.8500001,1,0,9.928177
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_48_110.jpg,-1,1,0,10.27792
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_48_178.jpg,-1,1,0,10.69839
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_48_246.jpg,-1,1,0,11.04753
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_48_314.jpg,-1,0.9321399,0,11.22554
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_48_380.jpg,-1,0.6921291,0,11.31246
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_48_451.jpg,-1,0.518096,0,11.64662
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_48_522.jpg,0,0.2684899,0,11.25817
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_48_591.jpg,0,0.09728331,0,11.18423
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_48_659.jpg,0,0,0,10.80825
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_48_729.jpg,0,0,0,10.57363
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_48_797.jpg,0,0,0,10.26842
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_48_864.jpg,0,0,0,10.10942
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_48_932.jpg,0,0,0,9.857755
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_48_999.jpg,0,0,0,9.553728
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_49_070.jpg,0,0,0,9.398928
C:\\Users\\USER\\Desktop\\SmartTechCA2_XuTeckTan\\DataForCar2\\IMG\\right_2019_04_02_18_05_49_140.jpg,0,0.2209281,0,9.311856
